text,Label
"As a PPS parent, I am shocked and disappointed in this discovery. Our kids deserve better. My gratitude to you Willamette Week for knowing the value in reporting on such issues, because knowledge is the first step to change.",0
"I'm of the view that there is an alternative way of viewing Jesus and his message: I increasingly view the entire Jesus' story as a huge metaphor — not necessarily thought up by the particular person named ""Jesus"" who was reputedly a carpenter born in a place called Bethlehem with the surname ""Christ"" — but a ""metaphor for life"" thought up by millions of people, beginning with the earliest writers of his Gospel and New Testament stories, which reflects on the life journey all people have to travel through. Life, sadly and inherently, is all about chance, randomness, injustice, unfairness, pain, suffering and anxiety. None of us can escape it, even with all the money in the world, although we all try or crave to escape these inherent characteristics of life. (Concludes in next post...)",0
"You seem to have your principles out-of-order, here, allow me to correct:
Who cares? They're human beings, right? Worry about elections next year.
There. You see now?",0
"Electoral college Is ""vestige"" of slavery say some constitutional scholars..
http://www.pbs.org/newshour/updates/electoral-college-slavery-constitution/

Beyond that when the so-called ""president-elect"" espouses removing constitutional rights from people of his choice..and makes Bannon, a well-known racist and misogynist, his chief strategist, never-Trump is still where decent people who love their country are going to go with protests and positive actions. Not my President.",0
Former? You mean Chrétien and Martin Government?,0
"The album for me always sounded a bit muffled. But I also found the band performance to be constipated (as opposed to tight). Surprising given how dynamic the E-Street Band was. How much I wanted to love the album when the best I could manage was like. 

Ditto Jimmy Iovine's work with Tom Petty on Damn the Torpedoes.",0
"Such a silly and juvenile system! It belongs in a tabloid paper. I'm not interested in commenting on stories / comments I haven't read but, since it is mandatory, I randomly click without click 'yes, no' whatever, without reading what's written above. It is so very annoying.",0
I doubt Cory will vote against any republican bill that's put forth. He's too spineless to stand up against McConnell & Company.,0
"If fans are tuning out now, they won't pick up the NFL games later on. Once you lose track of your team or the divisional races, the rest is boring. And wait til teams hit that 4-9 part of the season.",0
"Well, no wonder.

This was forseen way back when the green belt was enacted but dismissed as <insert various reason>. 

What did you expect to happen when the gov't constrained the land supply and issues directives for higher density development? 

What if gov't enacted policies to speed up the time to development? A report on Friday listed just 932 new single-family homes available for sale in the GTA - the GTA has what 4 million people and there were just 932 new homes available? 10-yrs ago there were 17k new homes available. See FP Friday.

Build more of what people want or don't expect much to change unless we could get the gov't to start teaching children that desiring to own your own little piece of property with a home on it is irresponsible and that they should strive for living in apartments or condos.",0
"Here you can read this it explains in detail why the charge that the settlements are illegal is ludicrous, and why your arguments would never stand up in any non-biased democratic court of law:

http://blogs.timesofisrael.com/why-israeli-settlements-are-not-a-violation-of-international-law/",0
"Unfortunately a huge boon to the Don Valley ravine, the East Don Trail, was just deferred indefinitely even though it has funding from the government. (Read the June 2017 update) https://www1.toronto.ca/wps/portal/contentonly?vgnextoid=3a178dd3f2ce1410VgnVCM10000071d60f89RCRD",0
"Fair question. Students, in the process of acquiring an education, learn skills and coping strategies. Many students with challenges will ultimately develop strategies to work efficiently, albeit differently than the norm. Their work is not ""less than"", just produced differently. Student support is also about facilitating strategies and developing self-advocacy. My point with the tech sector is that employers, by being open to unusual work practices, get the creative and excellent output they need, when they need it, though the process often looks very non-traditional, even chaotic. 

I have no issue with the fact that certain work environments require specific skills. Part of transitioning to the workforce is the fact that ALL students, regardless of ability, need to match their skill set with work. My point is that by accommodating kids who learn differently we give them a better chance to develop skills that could prove valuable- we just need to step outside the box.",0
More Liberal incompetence.,0
"How arrogant of this minority Govt to take it upon itself to speak for national interests.

They don't.

It benefits all of Canada.

What it does reflect is the lack of national spirit here in Canada.
Great national projects like Energy East do not proceed because a single province objects, despite the constitution providing for federal jurisdiction on energy transmission across provincial borders.

Its why Canada is referred to as the North American Balkans.
It proves that 150 years after formation, Canada is not a nation in the truest sense of the word.

Its just a matter of time before one of the regions outside Central Canada secedes to the US or become independent.",0
"Couples share nude photos with each other for fun, but it's meant to be kept private. So instead of being angry at the women who wanted it private, be angry at those who leaked those public.",0
"The primary obligation of government is to protect it's citizenry. One should not have to walk the streets fearing that one could be a potential victim of Muslim terrorists, or any other terrorists for that matter. For a start Britain could simply ban its citizens from reentering the country after they travel to fight for ISIS in the Middle East; yet they have not done so. A simple act to implement which doesn't cost much money.",0
"Every day should include a story about some one helping a dog.
It does wonders washing away the lingering images of what people will do to each other in some of the other sto",0
"In less than a minute, The NRA paints an America irrevocably divided between “we” and “they.” An America where the media has fallen into their hands. Where the schools are instruments of their lies. Where every action is designed to threaten “the law abiding.” Where the only way “to save our country” is strike back with a “clenched fist.”

How many of those Republican Congressmen who were calling for a reduction in rhetoric following the ballfield shooting, will step forward to condemn this video that uses that incident to call for civil war on Americans? Read",0
"Republicans like Mo Brooks, Roy Moore, Ted Cruz, etc do not disgust me. RINOs like Corker, Flake, McCain, McConnell, Murkowski, Shaky Sue and Cornyn do disgust me.",0
"Your ""family of faith (whatever that means}"" prevented a pathological liar, thief, and proponent of infanticide and homosexual marriage from ascending to the highest secular office on the planet. The Donald is far from ideal, but he is exponentially better than the woman who slandered the victims of her adulterous husband's deviancy.",0
"Here's my issue: I keep reading about a decline in enrollment, yet because they've closed so many schools, the ones that are open are bursting at the seams. 30+ kids in classrooms designed for 20. How can they spend money on counselors when class sizes are so astronomical? I agree that mental health is important, and I'd love to see full-time counselors on staff at every school. Unlike the scoffers below (Calling Balderas names like a grade-school bully isn't advancing your argument), I understand that there are children who come to school with deep issues that make learning extremely difficult. It'd be nice if all parents did a good job, but many of them don't, and we still want their kids to be productive members of society. We're stuffing them in loud, overcrowded classrooms, and it's not helping them or their peers, and it's burning out the teachers. 4J knows class size is of huge importance to parents, but they continue to blame schools and ignore parents. I don't understand it.",0
"""Come Nov. 9, 2016 we cannot be enemies of each other. We need leaders inviting us to reflect on the changing realities of our global economy, our culture, our faith in ways that would allow us to face difficult realities and explore new options for how to live together as a nation and as a global community.""
Of course you are 100% correct. But what you say about political 'enemies' needs to be said about religious 'enemies'. Maybe the tradition of 'enemy religions' throughout all of history speaks directly to inimical politics. Nasty politics play the game of nasty religion. What we are doing in our religious/ political nastiness is being grossly insensitive to what authentic religion/ politics compel us in conscience.
Surely there is some radically important common understanding that should be informing religion/ politics - like - we all belong to nature in the same religious/ political way, and it's idiotic to persist in religious/ political mindlessness. CHURCHES UNITED is a start.",0
"The new law creates a mechanism to take action against global warming. If Ige is serious about dong something about it, which he says he is, he can make sure his appointees on the Hawaii Climate Change Mitigation and Adaptation Commission actually do something. If not, it will be just another commission that takes minutes and wastes hours.",0
Good article keep up the good work,0
"Who is drinking all this stuff??? It seems that at some point this wine boom is going to become a wine bust. I can see it now, tens of thousands of acres abandoned with millions of starlings eating all the unharvested grapes, then roosting in trees that will break from the weight, starving wine industry workers hunting and eating the starlings. Oh, the horror, the horror!",0
"I was just asking if you knew that was the case or not, not if it would benefit you. But daily commuters that use it would love to save 10 minutes a day I'm sure.",0
"I stand United with Secretary Zinke and all Alaskans in making America ""Oil Dominate"" and I will do all I can to invest and find more oil in Alaska so the state can be number one again in oil production! 

Let's stop Alaska's decline now!

Please help us make Alaska great again by drilling and increasing oil production and do away with corruption and red tape so we all can prosper and cause the Permanent fund to triple and quadruple quickly!! 

God Bless all the people of the ""United"" States of America and the Constitution and the Bill of Rights!",0
sure would like to pump your brakes dimwit.,0
"The Greens didn't have to cut a deal with either party. They could have stayed at arms-length from both and used their clout selectively. Now they are joined at the hip to a party best known in BC for its ruinous economic policies. This flirtation with power may not turn out so well for them. And to be fair, time for Christy to move on. The voters deserve the Liberals to provide them with a more attractive option.",0
"European countries were integrating immigrants just fine, as long as they were a reasonable number and wanted to integrate.

They are having trouble only with a very specific type of immigrant, who are there in huge numbers and many of whom have no interest in integrating into the mainstream culture.

The jury is still out on how we will do faced with a similar situation. We have already produced some terrorists and ISIS sympathisers.",0
Crimea river already! I wasn't aware the Ukraine bordered Canadian arctic waters? lol In others words butt out like Canadians did to the former muffin man of a PM and his' love-in' with corruption in the Ukraine.,0
"""Even more dangerous is the message it sends to everyone when the world’s No. 1 economy is no longer playing by the established rules of the road.""

Isn't it the privilege of #1 to bully others? Sad.",0
"RolandX - Totally agree with your thoughts. I am not concerned with her Grandfather's dark deeds (they are beyond a dispute - finally!). I am concerned with her position regarding acknowledging the fact - a simple action on her part which might have allowed all parties to move on and leave the history behind. Not doing so makes Mrs.Freeland unsuitable for a public position of the level she is at - leave alone her blind hate to Russia. Putin is a dictator and a liar, but is he really worse than his Chinese counterpart or some other colourful performers on the international stage? It seems, this hate runs in Mrs.Freeland's veins and she can not do anything about it.
She needs to go!",0
"""it would be shocking if policymakers ignored a blatant attempt to manipulate the Legislature and conceal what was really going on behind the scenes,”
It's already being done. Didn't Caldwell already ask for more money then what was actually needed this past session. Just watch, the city will be back at least 2 more times asking for more money. Once to finish construction and for the surcharge to be permanent, the second time will be for the surcharge to be permanent if it wasn't done the first time, and they'll claim it's for Operation and Maintenance. I, mself believe that's the city and HART's plan from the beginning.",0
Easement laws have been around for a very long time.,0
"I believe so, or pretty close to it. :(",0
Don't do it. Your frequency of coffee date offers from one creepy dude would skyrocket.,0
"said the Liberal Party shill. What he really meant along with all other media in Canada is nothing he, Lawrence wants! Poseurs! (ie fake journos)",0
"Mark's info is correct... not sure why you suspect it.

NRCan has Cdn imports by source at the bottom of this page:
http://www.nrcan.gc.ca/energy/oil-sands/18086

Their data is for 2014... US percentage has increased considerably since then. No sign of VZ oil in years.

As for Point 3, refineries are not all the same, oil is fungible. No-one who understands oil would claim otherwise. 
Mark's final point is opinion... I disagree with it.",0
"in my opinion... this is another sad tragedy caused by alcohol... we read stories like this almost daily, however i don't recall reading stories about weed being the cause of this kind of tragic incidents.",0
"Also noteworthy, is that Suevon has a master of studies in law from Yale Law School. It's a good program that seems to have given her a decent foundation for covering legal issues - which she did at law360.com",0
"Something that nobody wants to acknowledge let alone talk about is the fact that through the millennia Indigenous peoples likely changed locations many times in their history.

More than a few of these exchanges were brought about by the annexation and / or enslavement of the then resident tribe yet I do not hear any of our current Aboriginal Leaders tearfully apologizing to those displaced tribes in the conciliatory manner so in vogue today.

Nice little game of musical geographic chairs with the ones sitting when the music stops enjoying the spoils while the others are left tout in the cold.

Now some of those same people purport to speak for all of our Indigenous population.",0
"Anything below the milionaire category is ""poor"" enough to to not afford pricey tax lawyers.",0
"Doesn't change the fact that he was dealt the worst hand of any incoming President ever. Besides the blatant racism he has faced and the disastrous economy he inherited, he has led the country with class and intelligence. Is he perfect? Of course not. But this Republican rhetoric that continually claims he has been a ""disaster"" is just ""trumped"" up hot air. Are we better off than we were 8 years ago? Without question.",0
"The CBC has been around for 82 years (1935) since Conservative PM RB Bennett launched CBC radio to connect this vast country in which many regions still had no radio service at all. The case for a national broadcaster was obvious - in 1935.

In 1952, CBC TV was launched and was the only TV network until upstart CTV came along about 1961. The case for CBC TV was obvious - in 1952.

Then and now, the CBC as a government welfare recipient was fat, lazy and self indulgent compared with private broadcasters. 

I saw this in 1963 when I was in the cast of a musical at Dalhousie University and we did promo numbers on both networks. On CTV it was live, one take, and 2 staffers, announcer and cameraman. CBC taped our numbers twice with a staff of at least 6. 

Bernier is right - the CBC should be pared down to a news only network, saving taxpayer dollars and freeing up ad revenues for the beleaguered private outlets.

Let's not repeat the blatant bribing of the CBC as in 2015.",0
"Well, one of us is avoiding answering.",0
"Too soon, Harry!",0
"I would hope that at some point the monicker ZEV would be retired.

Although there may be zero emissions at the tail pipe of the vehicle, the source of the electricity that charges the battery should be where it's measured and with the exception of Quebec, (mostly hydro electric) every other province and state uses a variety of fuel sources to produce the electrical power. Everything from solar to nuclear to coal.

My suggestion would be that the Quebec premier really likes his name and photos in print and this is really just a sizeable political election contribution disguised as an event.",0
"As for malls, chopping up Target and Sears stores into smaller stores isn't going to save shopping malls.

- When I was young, shopping malls had a much larger variety of stores and services... movie theaters, music stores, book stores, etc. Now most shopping malls are just clothes for 20-year-olds and cell phone cases.
- When I was young, shopping malls were the choice destination for teens to hang-out. Now teens hang out on social media. Malls are no longer play a significant role in people's social lives.

It's no longer interesting to browse through a mall, nor do we go to malls for entertainment anymore, nor are malls the backdrop to people's social lives anymore. Malls need to re-think the kinds of stores and services they offer, to re-establish their relevance in a more modern and digital world.",0
Excellent! I'm in the 85%. Note however that these laws would not have stopped any of the mass shootings that have occurred.,0
Super lucky kid and driver everyone should thank their lucky stars ...,0
"I knew someone would make this argument DB...and here's my rebuttal--- 

Don't let the door hit them, where the sun don't shine, on the way out! They would be leaving a guaranteed $400 million on the table, as for the unemployed, the state just rehires them to do their same job. I did say PROFIT, which means after expenses. The best part about my plan is I'd have the Alaska Permanent Fund Corp. keep the books. Trust me, I thought this through. Yes it is a good plan, and your not the first to label me a genius. 


Yes, I would work for $2/hr, seeing that most of my work is volunteering.",0
"Let me set the record straight. When people read about ""New York"", they only think of Manhattan. The mass of the population do not live in Manhattan, (i.e. NYC) I've lived in 3 of the 5 Boroughs of New York all my life. I can tell you that the ""Real New Yorkers"" who live outside of the City, do not like, nor want Illegal Aliens here. Our problem is that with the exception of the best mayor we ever had, Rudy Giuliani (R), the Democrat politicians have an iron fist grip on New York, from the Governor, down to our corrupt Mayor. Even his name Bill de' Blasio is a fraud. Most people don't even know that he changed his name from Warren Wilhelm to hide his violent liberal protester background. It's the large Black population in Harlem and the Liberal Unions like the Teachers U.F.T. that keep electing these liberal democrats. They outnumber us by 4 registered democrat voters to every 1 Republican down state. There is more to New York, than Manhattan, We suffer under this group as well.",0
the perfect man for trump..,0
I think the McHugh forest fire last year maybe displaced a lot of wildlife,0
It's a negotiator's pose. He knows Justin is all hair and no beavers.,0
"Tried, ran into a disinterested Republican Congressand a nutty Supreme Court. POTUS is not all powerful",0
"Maybe call it Obama Tower, as a symbolic undoing of everything that Trump is trying to undo of Obama's",0
Then you have nothing to worry about. I'm still unsure why you are so afraid of review of the idea. Unless you already have some doubts about the validity of the concept of man made global climate change.,0
"I was not a supporter of Hillary, so let's get that out of the way.
Seeing Trump as concerned and compassionate is setting you up for all kinds of frauds. Any intelligent and educated person knows that Trump is a narcissistic sociopath, but don't take it from me, take it from the APA that has a petition signed that Trump is Malignant Narcissist. They don't know what any of those human aspects are.",0
"Half on VJ and half of Trevor. The Giants took away the run and then ran on Denver enough where Eli Manning didn't put himself in harms way. 

VJ had to know that would be the strategy.

And Trevor threw for one hollow 330+ yards. I defended him all last season and this season. While the pass pro is AGAIN LEAKY, #13 just doesn't make enough winning plays and does make too many big mistakes.

Losing Sanders hurt. The TEs should have had a bigger game.

This team seems no better than 8-8 or 9-7 to me.
Wanna stop Denver? Stuff their run game and then run just enough to take the heat off your QB. Wait for #13 to throw you the ball. He will.",0
"Interloper - a liberal living in Wasilla.
Pot meet kettle?",0
"Mahawker's right on that score, AlaskaCod. Now it's up to us Alaskans to show Mahawker's Party how they're going to earn a living wage without us. Wink, wink.",0
"I am not a ""troll"".... 

You apparently either didn't understand or completely missed my point. The name calling here has really gotten out of hand.

So sad. But you proved my point again.",0
"Roldrik-
What would be interesting to me is to see what the average test score is for the PARENTS of our nation's children. I'd bet we'd be close to last in the industrialized world. Why? All kinds of reasons: alternative ""facts,"" fake news, and a love-fest with a trillion dollar entertainment industry that makes us happy at the expense of a reasonable grasp on reality. How many kids play video games when they have free time? How many did that 50 years ago? How many books does the average kid read now? How about 50 years ago? 
I'm not saying we should go back to the 1960's, but rather the past times of the typical child have changed mightily in the last several decades. As such the priorities of today's kids are much different than of those then. Teachers face an incredibly daunting task in trying to educate children who have little interest in being educated - their idols are literally superheroes, not firemen, doctors, etc. who live in the real world.",0
Those who care about democracy do.,0
"Yep, time to brush up on your Mandarin. Asian civilization, the Chinese Century. ( You don't really believe that when this country falls into revolution and chaos there will be a government to keep out the carpet baggers and those that will exploit a wounded state?)",0
"I once had the use of a Saab 93 (2006) for a month. An excellent driving car, smooth, quiet, comfortable. Just a pure joy to drive. It wasn't a convertible mind you but a nice driver anyway.",0
"‘Hey Bobby, you’re doing a nice job over there. Keep up the good work.’
‘Pssst could somebody tie that guy to the radiator or something?’",0
"Don't know whether this is relevant but my parents used to move every 5 years. Part of the issue was living on a fixed income once my dad retired while facing both inflation and rising prices generally. We gradually moved out of the core of the city, always to a nice place, and it was always kind of exciting when the ""let's move"" bug bit. How different for migrants today in most parts of the world.",0
"Of course other ""journalists"" are this guy's leaders. ""Journalism"" is one of the centers of power of anti-American Communism. TRUMP has you by the throat, and I hope he keeps squeezing.",0
"In Saudi Arabia, a hereditary kleptocracy that conducts public beheadings, denies basic rights to women, supports terrorism, and spends 100s of billions exporting the most extreme form of Islam around the world, Trump said, ""We're not here to lecture."" At a meeting of Americas staunchest allies he delivered a lecture in which he exposed his fundamental misunderstanding of both NATO and the EU. The Trump foreign policy (never met a dictator that he didn't admire) is a disaster.",0
"Thanks, I read it too fast.",0
"Move the bus? Now why didn't I think of that""? Brilliant!",0
"Then he should have been tried for Treason. Your post actually makes the case for the settlement. He was not tried under due process. We have laws that deal with all of these situations, instead Canada chose not to follow any of their own laws.",0
"Let's say that all those ""scientists"" are right..

What good is ANY of this going to do, other than cost you MUCH more to live if the USA, China, and India (by FAR the largest producers of GHG's on earth want nothing to do with this, and Canada doesn't (never did) stand a chance of meeting those goals....Ever!",0
"The Partition Plan was an attempt to amend the Palestine Mandate by creating an Arab state west of the Jordan River where none was originally intended. The Plan was rejected by local Arabs and never approved by the Security Council. It became a legal nullity.
There is no such thing as ""Palestinian land,"" the whole point of negotiations following UNSCR 242 being to determine what areas -- if any -- would become Arab. 242 does not even refer to ""Palestinians"" or to ""Arabs;' only to states.
If the Arabs had accepted the Partition Plan they might have a claim to territory now; but, they didn't and they don't.",0
"Sylvia, please have your sarc meter recalibrated.",0
Why is it when you've been with a bunch of Liberals you really need a good shower ?,0
"This is almost identical to an argument I put out over a decade ago. I pointed out to my Democratic friends that lax enforcement hurt labor and benefited ownership, Illegal immigration increased the profitability of ownership and has a negative effect of wage pressure that just increases the disparity between ownership and wage earners. That used to be a Democratic pillar in the private sector before public employee's became the focus.

If either party is serious about regulating foreign workers, then you punish employers who hire those with no documentation. A wall doesn't touch the 50% of workers who enter the country legally and overstay visa's.

I'm a liberal who fully supports well regulated immigration. If we could find a way to silence the blind mice ideologues that frequent modern media, we'd have a good chance of involving all current and future Americans in finding rational solutions.",0
The Dems are in a blind hysteria now. No dignity left and its pretty sad to see. Or funny depending on your point of view.,0
And you have beef BBQ! Max favorite thing in Texas.,0
I also want to throw this in there: Galactic Empire v. the Borg.,0
We can also slow down our reproductive rate but that won't happen either.,0
"Too bad for Harvard.

Traitor fellows are hard to come by...",0
"Off the Waffle is still there, same place - Nice restaurant - But one needs to take advantage of their outside seating to absorb the full ambiance of the downtown experience.",0
"Oh, to be sure! If you boil Robert E. Lee's life down to just the slavery issue, you can find very objectionable things by today's standards. Yet following the Civil War, Lee didn't continue the fight for slavery but accepted the new way of things. As southern Americans went, he was enlightened for his day.

The point is, regardless of the slavery issue, Robert E. Lee was a genuine American hero. He was highly regarded in both the north and the south. He didn't create the complex political and social issues of his day. But he did act bravely and reasonably during the worst upheaval in American history.",0
"If we are really serious about having standardized coverage, it will take eliminating separate and unequal coverage for those in governmental service, everyone gets the same basic coverage, with those that are able paying for any upgrades out of pocket. 
If all members of the House and Senate were required to enroll in the ACA, we would already be seeing an improved system.",0
Ah..but Jesus didn't upbraid them in public...the incident was only recalled and jotted down much much later. Francis can't help himself. He likes the shine.,0
"Remember, a lot of what you see go on in Washington DC may seem important at the time, but it’s often nothing but a show to fool or appease the rubes.















And a lot of the rubes are serving in Congress and have no more idea that they’re being played than the rest of you.",0
"Yes, newspapers should print the news, all of it. BUT that statement by Trump was NOT news, having been reported before.",0
"Nah. My mom has issues, but not like that! No offense intended.",0
"1) Morality. Check.
2) Chicago. Check.
3) Liberals. Check.
4) Music and rap. Check.
You pass the litmus test, KD48. Congratulations!",0
Nice to meet you.,0
hahaha I get mail three weeks after mailed in Eugene.,0
"I am totally in favour of a return to Pearsonian diplomacy for Canada..

Lets' see, Pearson was foreign minister (sp) in the 1950's, Canada's 15-16 million people supported a military of over 200,000 (which for today's 36 million would be around 500,000), the defense budget was one of the largest single items in the government......you see where this is going..

How else do you think you can support overseas adventurism but with a large military, which Canada simply does not have....",0
"Yes, man made global climate change is not going away anytime soon but it will NOT be an extinction level event. It will however weed out the human popluation based on location & wealth (most people live near sea level and many of those all vulnerable to severe weather like typhoons/ hurricanes which often will not kill that many people, however the flooding, disease, lack of food and potable drinking water, etc is what will kill thousands. In Africa, besides violent internal strife, starvation is what kill many thousands. Best for the US is to CONTINUE to use fossil fuels but be the leaders in alternative energy like photovoltaic & most importantly NUCLEAR energy for power. The Gore model of paying for carbon credits & making fossil fuel prohibitively expenseive BEFORE the US is ready to go to alternative energies is B S and counterproductive. & HECO making it expensive for all private homes to go to PV so they can maintain obscene profits is also BS & counterproductive.",0
"Exactly, free trade doesn't automatically mean fair trade.",0
"Ah yes, the perennial ""compare two things that have nothing in common to draw attention"" a favorite tactic of the Harvard School of Public Health's researchers.

Also the use of non-comparable measurements, ""tripling"" and 33% without reference to the initial numbers, a reference to a low rate without mentioning the prior low rate, and a lack of reference to the actual population numbers of the subject pools.

All that failure is, of course, on reporters who don't understand precision in thought nor how science works. Which is why Public Health researchers still get press rather than being laughed out of the room when they spout off on anything not involving an infectious biological disease.",0
"It's only ""no different"" if the recording was made by Russian agents. An attendee recording a meeting violates what law again?",0
And your evidence is...? You've slandered an entire group. How is this civil?,0
"Hogwash, The pitching count did not cost the team two games. What did cause them to lose was the lack of management by the coach and the inability of the coach to develop relievers. I know winning in high school is very important but the main goal should be in developing skills and keeping players healthy. Generally the team with the best all round skills will prevail. Too many times in the past coaches would rely on one or two pitchers and the rest would ride the bench, now with these new rules, which apply to all teams, it forces the development of players who would seldom see the outside of the dugout. So hooray for pitch counts.",0
"Many of us both post, and do far more to get this crooked, lying administration out of office. It's appalling that anyone still supports Trump et al. He was right about one thing; if he shot an innocent person walking along 5th Avenue, he wouldn't lose any of his extremists supporters.",0
Some folks dance with abstractions. Some folks simply deal with real issues at the humane level.,0
It is not the main question. 3G is simply an advanced version of the corporate domination we rae heading for with peddle to the metal. Things like Brexit are among the few sane resistance elements that exist today.,0
Tell us all how well Ontariowe's investment in green energy has turned out.,0
"Just Paul spewing his right-wing propaganda, again...",0
"Who is this ""Chretien""?",0
"We will have to follow for quite awhile, I suspect. 

Unless the U of O settles, as it often does, this one may be decided in the 9th Circuit Court of Appeals. With the increasing number of similar cases being filed nationwide in sexual assault allegation dismissals, (See the LA Times article I posted above) this one could even be the one which goes to the US Supreme Court.",0
"Was there a time when Republicans didn't hate public broadcasting? I don't get it. I love public broadcasting. Britain is very proud of theirs and they produce some terrific shows. We should support ours, too. 

By his comments, apparently Harris represents a very bigoted district, too.",0
He got all worked up and now he's passed out on his floor with a lit joint. Tomorrow's headline I'm sure.,0
"OK, things like truth and fact and their antithesis are relative to individual perspectives. So, lets abolish all those institutions that depend on truth and fact not being relative starting with the recent Presidential election. Trump didn't win, nor did Clinton lose, etc.
Personally, I prefer a world where ""evidence"" determines the difference between fact and fiction, truth and lies. I believe, sooner or later (better the former) Trump and his supporters will find that kind of world more convenient. Nasty brutish things start to happen when people grow frustrated with too much of other people's point of view. And what's to stop that happening in a world where everything is relative? Where does ""We hold these truths to be self-evident"" fit in a world where everything is relative?",0
"These salaries/ perks do indeed seem overly generous at a time when students are being asked to pay more and more. Sunshine lists are good! However lets now have similar lists showing public subsidies to private business. Also high private sector salaries lower corporate profits so also affect the amount of corporate taxes paid.. in other words another public expense. Lets open it all up and no more ""oh its a private business so can remain under wraps""",0
"Firstly let me say that I support the preservation of the Oak Ridge Moraine and a Green Belt. I grew up on the dusty gravel roads of the Moraine. But the Places to Grow legislation was biased towards the type of urbanization that does not appeal to everyone. Many people want a home with a driveway and a back yard. It is a more expensive form of development to service and support but the market shows that people will pay for it. The province needs to bring in a more balanced approach. 
Mr. Tuckey brings up an important point. The building industry is suffering under the weight of the approvals system. The regulations are in response to the demands of the public but have become daunting. 
The province needs to bring in a more balanced growth plan",0
"Canada did not fail this ""Canadian by Convenience"" that has spent most of his life, prior to incarceration, outside of Canada. He himself, his family and his religion failed him. The family had a long history of being involved in terrorist activities, returning to Canada only when in either financial need or for government medical assistance.

Who Canada has failed is the taxpayers which Mr. Khadr is not and the rest of its citizens. We need a clear defined policy on all citizens involving themselves in the politics, terrorism and wars outside of Canada. Any such action include fundraising and donation should bring an automatic revocation of citizenship and charges of treason. Remember Khadr was trained by and fought with groups we are fighting against.

The worst part of the issue was, after the outcry from angry citizens, government officials expediting the payout after being notified the widow would move to have her $340mm judgement enforced in Canada.",0
"Because it's a transfer of wealth from one person to another, AS WE ALWAYS TAX. I thought I already said that. How can I say it in a way you'll finally understand? 

""Why should my hard earned money be taxed after I pay my workers?"" 

""Why should the dealership pay taxes on the already taxed money I earned when I bought my car?""

Damn, son. Maybe in your world nobody would have to pay taxes as long as relatives were always involved.",0
"I imagine the conversation went sort of like this:

Trudeau: Nik I need a poll that says that Canadians want me to stand up for globalization. 
Nanos: Should I ask them about how they feel about lowering their standard of living?

Trudeau/Nanos: (Hysterical laughter)",0
"You have my apologies. I wasn't trying to bring up old hurts about your past. I simple stated my opinions as to Muslims needing to be better screened before allowing them into the country. Muslims or followers of Islam I have no problem , however with radical elements within I do. Anyone who's religious doctrine says it's a good thing to strap on a bomb to kill innocents, isn't anyone who needs to be here . If you cannot control your borders, how can you even hope to keep America safe? I'm not going to debate this, just stating my opinion. Over immigration system is several flawed and unless changed we gonna to have issues. Ask anyone in Paris or anyone from 9/11. Terrorism on American soil. Islam is the ""religion of peace"" but elements within or not. If someones religious beliefs support the death of innocents via sucide attacks, please send them away on a submarine with screen doors.",0
"If only there were an empty city block somewhere, close to downtown... Flat, fenced, easily securable... Someplace like that would make an excellent place for temporary housing of the homeless.

If only...",0
"There is only one explanation for the votes cast by these three that is remotely credible: ""We choose to put the interests of our corporate donors above those of our constituents.""",0
"Says CALU board member Jennifer Jacobs about lack of response: ""I don't think it's a reflection on a lack of need at all."" She's right. It's a bunch of OTHER factors, including the price for those who decide, after age 60, ""Yeah, not a bad idea..."" Whoa. Pretty steep. There goes the international retirement travel. Maybe even bacon with the morning eggs. 

If I can't do two or more of the six basic ""six functions of daily life,"" as listed in this piece--thanks to Mr. Carrick for being so blunt about it, and explaining the reasons why I might can't manage them any longer, it's time to exit life. And, it's likely that 15-20 years from now, when I'm in that situation, I'll have the easy, affordable, legal means to do so. 

Have a hunch other over-60s folks are thinking the same thing and using those potential premium payments for fun they can enjoy in the meantime.",0
"But Jesus said unto them, A prophet is not without honour, but in his own country, and among his own kin, and in his own house.
Mark 6:4",0
What's that mean?,0
"Yes, I vote in every election. Why do I vote? I vote for people who I think will represent me on important issues. I also vote because I feel it's my duty to vote, to participate in the democratic process. Sometimes my candidate wins, and sometimes they do not. Whether my preferred candidate wins or loses, I still participate in the process by contacting my legislators. One of the things I treasure about Alaska is that my legislators know me by name. That never happened when I lived in states with larger populations.",0
"That unfortunately is true. What that means is that there needs to be a culture shift not only in the way the Churches handle sex abuse(I include my Anglican Church because we aren't immune to this either). There has to be a shift in the culture of the criminal justice systems globally. 

Things like the statue of limitations that is used to protect offenders has to go. People think that Bernard Law got away with what he did because of the Church. That's not the whole story. The statue of limitations in Boston and Massachusetts is what made prosecution impossible. 

I'm very big on emphasizing this because so much energy is focused on accountability in the Church(understandable) that not nearly enough leg work and energy is focused on the court system itself where the real power for holding people accountable actually lies. Because the most the Church can do in accountability is report it to the authorities and remove priests.",0
You are a BS story.,0
"""Quite the opposite has been proven'
No it hasn't .Hysterical claims based on future predictions from GCM's doesn't count as proof of anything.",0
"Carl is a has been. BTW, I don't recall where it says in The Bill of Rights that the media is not to be criticized.",0
